area_code,date,measurement,value,variable,official_name
S08000024,2020-04-06,Count,183,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-05,Count,166,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-08,Count,204,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-07,Count,179,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-02,Count,128,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-01,Count,118,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-04,Count,158,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-03,Count,149,COVID-19 patients in hospital - Confirmed,Lothian
S08000032,2020-04-24,Count,163,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-23,Count,167,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-26,Count,158,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-25,Count,158,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-20,Count,169,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-19,Count,180,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-22,Count,161,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-21,Count,163,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-05-01,Count,160,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-30,Count,163,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-05-03,Count,147,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-05-02,Count,152,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-28,Count,174,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-27,Count,167,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-29,Count,170,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000024,2020-04-29,Count,209,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-28,Count,213,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-01,Count,200,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-30,Count,203,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-25,Count,234,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-24,Count,230,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-27,Count,227,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-26,Count,227,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-03,Count,194,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-02,Count,197,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-05,Count,197,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-05-04,Count,200,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-14,Count,221,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-13,Count,204,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-16,Count,217,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-15,Count,221,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-10,Count,205,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-09,Count,204,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-12,Count,201,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-11,Count,200,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-21,Count,234,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-20,Count,224,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-23,Count,230,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-22,Count,241,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-18,Count,236,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-17,Count,229,COVID-19 patients in hospital - Confirmed,Lothian
S08000024,2020-04-19,Count,228,COVID-19 patients in hospital - Confirmed,Lothian
S08000022,2020-04-18,Count,46,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-17,Count,49,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-20,Count,46,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-19,Count,45,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-14,Count,43,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-13,Count,46,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-16,Count,49,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-15,Count,49,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-26,Count,33,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-25,Count,32,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-28,Count,27,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-27,Count,32,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-22,Count,39,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-21,Count,43,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-24,Count,26,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-23,Count,39,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-03,Count,17,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-02,Count,16,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-05,Count,35,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-04,Count,24,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-03-30,Count,8,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-03-29,Count,11,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-01,Count,10,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-03-31,Count,11,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-10,Count,42,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-09,Count,30,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-12,Count,40,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-11,Count,39,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-07,Count,35,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-06,Count,34,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-08,Count,34,COVID-19 patients in hospital - Confirmed,Highland
S08000032,2020-04-09,Count,188,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-08,Count,176,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-11,Count,181,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-10,Count,196,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-05,Count,151,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-04,Count,133,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-07,Count,168,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-06,Count,151,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-16,Count,154,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-15,Count,167,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-18,Count,173,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-17,Count,179,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-13,Count,189,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-12,Count,187,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-14,Count,187,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-04,Count,11,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-05-03,Count,13,COVID-19 patients in hospital - Confirmed,Highland
S08000032,2020-03-27,Count,41,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-05,Count,11,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-30,Count,15,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-04-29,Count,19,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-05-02,Count,13,COVID-19 patients in hospital - Confirmed,Highland
S08000022,2020-05-01,Count,8,COVID-19 patients in hospital - Confirmed,Highland
S08000032,2020-04-01,Count,101,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-03-31,Count,89,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-03,Count,113,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-04-02,Count,115,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-03-29,Count,71,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-03-28,Count,62,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000032,2020-03-30,Count,83,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000015,2020-03-27,Count,19,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-03-26,Count,14,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-03-29,Count,28,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-03-28,Count,20,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-04,Count,47,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-03,Count,45,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-06,Count,49,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-05,Count,46,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-03-31,Count,37,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-03-30,Count,34,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-02,Count,39,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-01,Count,32,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-05-05,Count,8,COVID-19 patients in ICU - Total,Ayrshire and Arran
S08000029,2020-05-05,Count,5,COVID-19 patients in ICU - Total,Fife
S92000003,2020-05-04,Count,3779,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-04,Count,402,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-05,Count,1620,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-04,Count,221,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S08000032,2020-05-05,Count,10,COVID-19 patients in ICU - Total,Lanarkshire
S08000024,2020-05-05,Count,18,COVID-19 patients in ICU - Total,Lothian
S08000020,2020-05-05,Count,13,COVID-19 patients in ICU - Total,Grampian
S08000031,2020-05-05,Count,32,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000015,2020-04-27,Count,68,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-26,Count,66,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-29,Count,61,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-28,Count,66,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-23,Count,78,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-22,Count,79,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-25,Count,69,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-24,Count,69,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-05-05,Count,57,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-05-04,Count,59,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000016,2020-03-27,Count,6,COVID-19 patients in hospital - Confirmed,Borders
S08000016,2020-03-26,Count,5,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-01,Count,62,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-30,Count,62,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-05-03,Count,61,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-05-02,Count,61,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-12,Count,62,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-11,Count,62,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-14,Count,72,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-13,Count,67,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-08,Count,63,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-07,Count,55,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-10,Count,62,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-09,Count,63,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-19,Count,91,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-18,Count,81,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-21,Count,87,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-20,Count,95,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-16,Count,79,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-15,Count,72,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000015,2020-04-17,Count,82,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S92000003,2020-05-01,Count,607,Delayed discharges,Scotland
S92000003,2020-05-03,Count,193,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-03,Count,186,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-03,Count,3281,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-04,Count,1720,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-04,Count,441,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-03,Count,317,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-03,Count,1500,Ambulance attendances - Total,Scotland
S92000003,2020-05-03,Count,58,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-03,Count,3558,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S08000015,2020-05-04,Count,6,COVID-19 patients in ICU - Total,Ayrshire and Arran
S92000003,2020-05-04,Count,1576,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-03,Count,6608,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-03,Count,3141,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-03,Count,390,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-03,Count,571,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S08000031,2020-05-03,Count,39,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000024,2020-05-03,Count,12,COVID-19 patients in ICU - Total,Lothian
S08000032,2020-05-03,Count,8,COVID-19 patients in ICU - Total,Lanarkshire
S92000003,2020-05-04,Count,8,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-04,Count,91,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-04,Count,1279,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-04,Count,99,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-03,Count,7103,Calls - NHS24 111,Scotland
S92000003,2020-05-03,Count,207,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-05,Count,431,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-05,Count,1225,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-04,Count,1607,Ambulance attendances - Total,Scotland
S92000003,2020-05-05,Count,1656,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-05,Count,90,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-04,Count,554,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-05,Count,104,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-05,Count,14,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-04,Count,2589,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-04,Count,181,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-04,Count,576,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-04,Count,5460,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-04,Count,220,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-04,Count,346,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-04,Count,2690,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-04,Count,600,Delayed discharges,Scotland
S08000031,2020-05-04,Count,39,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-04,Count,13,COVID-19 patients in ICU - Total,Grampian
S08000032,2020-05-04,Count,7,COVID-19 patients in ICU - Total,Lanarkshire
S08000019,2020-05-04,Count,6,COVID-19 patients in ICU - Total,Forth Valley
S08000029,2020-05-04,Count,6,COVID-19 patients in ICU - Total,Fife
S92000003,2020-05-04,Count,3534,Calls - NHS24 111,Scotland
