"Data for weekly deaths (occurrences)1, by local authority, location and cause, 2020",,,,,,,,,
,,,,,,,,,
Week of occurrence,Council,Location of death,Cause of Death,deaths,,,,,
22,Clackmannanshire,Care Home,Non-COVID-19,4,,,,,
22,Clackmannanshire,Home / Non-institution,Non-COVID-19,4,,,,,
22,Clackmannanshire,Hospital,Non-COVID-19,2,,,,,
22,Dumfries and Galloway,Care Home,Non-COVID-19,9,,,,,
22,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,11,,,,,
22,Dumfries and Galloway,Hospital,Non-COVID-19,16,,,,,
22,Dundee City,Care Home,COVID-19,8,,,,,
22,Dundee City,Hospital,COVID-19,2,,,,,
22,Dundee City,Care Home,Non-COVID-19,5,,,,,
22,Dundee City,Home / Non-institution,Non-COVID-19,7,,,,,
22,Dundee City,Hospital,Non-COVID-19,19,,,,,
22,East Ayrshire,Care Home,COVID-19,3,,,,,
22,East Ayrshire,Care Home,Non-COVID-19,7,,,,,
22,East Ayrshire,Home / Non-institution,Non-COVID-19,10,,,,,
22,East Ayrshire,Hospital,Non-COVID-19,6,,,,,
22,East Dunbartonshire,Care Home,COVID-19,5,,,,,
22,East Dunbartonshire,Care Home,Non-COVID-19,4,,,,,
22,East Dunbartonshire,Home / Non-institution,Non-COVID-19,5,,,,,
22,East Dunbartonshire,Hospital,Non-COVID-19,10,,,,,
22,East Lothian,Care Home,Non-COVID-19,4,,,,,
22,East Lothian,Home / Non-institution,Non-COVID-19,7,,,,,
22,East Lothian,Hospital,Non-COVID-19,6,,,,,
22,East Renfrewshire,Care Home,COVID-19,1,,,,,
22,East Renfrewshire,Care Home,Non-COVID-19,2,,,,,
22,East Renfrewshire,Home / Non-institution,Non-COVID-19,3,,,,,
22,East Renfrewshire,Hospital,Non-COVID-19,5,,,,,
22,Falkirk,Care Home,COVID-19,2,,,,,
22,Falkirk,Home / Non-institution,COVID-19,1,,,,,
22,Falkirk,Hospital,COVID-19,1,,,,,
22,Falkirk,Care Home,Non-COVID-19,6,,,,,
22,Falkirk,Home / Non-institution,Non-COVID-19,11,,,,,
22,Falkirk,Hospital,Non-COVID-19,10,,,,,
22,Fife,Care Home,COVID-19,4,,,,,
22,Fife,Home / Non-institution,COVID-19,1,,,,,
22,Fife,Hospital,COVID-19,2,,,,,
22,Fife,Care Home,Non-COVID-19,20,,,,,
22,Fife,Home / Non-institution,Non-COVID-19,30,,,,,
22,Fife,Hospital,Non-COVID-19,30,,,,,
22,Glasgow City,Care Home,COVID-19,7,,,,,
22,Glasgow City,Hospital,COVID-19,2,,,,,
22,Glasgow City,Care Home,Non-COVID-19,20,,,,,
22,Glasgow City,Home / Non-institution,Non-COVID-19,52,,,,,
22,Glasgow City,Hospital,Non-COVID-19,30,,,,,
22,Highland,Care Home,COVID-19,1,,,,,
22,Highland,Home / Non-institution,COVID-19,1,,,,,
22,Highland,Hospital,COVID-19,1,,,,,
22,Highland,Care Home,Non-COVID-19,14,,,,,
22,Highland,Home / Non-institution,Non-COVID-19,22,,,,,
22,Highland,Hospital,Non-COVID-19,14,,,,,
22,Inverclyde,Home / Non-institution,COVID-19,1,,,,,
22,Inverclyde,Hospital,COVID-19,1,,,,,
22,Inverclyde,Care Home,Non-COVID-19,5,,,,,
22,Inverclyde,Home / Non-institution,Non-COVID-19,7,,,,,
22,Inverclyde,Hospital,Non-COVID-19,6,,,,,
22,Midlothian,Care Home,COVID-19,4,,,,,
22,Midlothian,Home / Non-institution,Non-COVID-19,5,,,,,
22,Midlothian,Hospital,Non-COVID-19,7,,,,,
22,Moray,Home / Non-institution,COVID-19,1,,,,,
22,Moray,Hospital,COVID-19,1,,,,,
22,Moray,Care Home,Non-COVID-19,3,,,,,
22,Moray,Home / Non-institution,Non-COVID-19,7,,,,,
22,Moray,Hospital,Non-COVID-19,13,,,,,
22,Na h-Eileanan Siar,Care Home,Non-COVID-19,5,,,,,
22,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,1,,,,,
22,Na h-Eileanan Siar,Hospital,Non-COVID-19,1,,,,,
22,North Ayrshire,Care Home,COVID-19,3,,,,,
22,North Ayrshire,Care Home,Non-COVID-19,4,,,,,
22,North Ayrshire,Home / Non-institution,Non-COVID-19,11,,,,,
22,North Ayrshire,Hospital,Non-COVID-19,8,,,,,
22,North Lanarkshire,Care Home,COVID-19,8,,,,,
22,North Lanarkshire,Hospital,COVID-19,3,,,,,
22,North Lanarkshire,Care Home,Non-COVID-19,11,,,,,
22,North Lanarkshire,Home / Non-institution,Non-COVID-19,28,,,,,
22,North Lanarkshire,Hospital,Non-COVID-19,19,,,,,
22,Orkney Islands,Home / Non-institution,Non-COVID-19,1,,,,,
22,Orkney Islands,Hospital,Non-COVID-19,3,,,,,
22,Perth and Kinross,Care Home,Non-COVID-19,11,,,,,
22,Perth and Kinross,Home / Non-institution,Non-COVID-19,15,,,,,
22,Perth and Kinross,Hospital,Non-COVID-19,8,,,,,
22,Renfrewshire,Care Home,COVID-19,1,,,,,
22,Renfrewshire,Home / Non-institution,COVID-19,1,,,,,
22,Renfrewshire,Hospital,COVID-19,5,,,,,
22,Renfrewshire,Care Home,Non-COVID-19,6,,,,,
22,Renfrewshire,Home / Non-institution,Non-COVID-19,15,,,,,
22,Renfrewshire,Hospital,Non-COVID-19,18,,,,,
22,Scottish Borders,Care Home,COVID-19,1,,,,,
22,Scottish Borders,Hospital,COVID-19,5,,,,,
22,Scottish Borders,Care Home,Non-COVID-19,3,,,,,
22,Scottish Borders,Home / Non-institution,Non-COVID-19,8,,,,,
22,Scottish Borders,Hospital,Non-COVID-19,12,,,,,
22,Shetland Islands,Care Home,Non-COVID-19,2,,,,,
22,Shetland Islands,Home / Non-institution,Non-COVID-19,2,,,,,
22,Shetland Islands,Hospital,Non-COVID-19,1,,,,,
22,South Ayrshire,Care Home,COVID-19,1,,,,,
22,South Ayrshire,Hospital,COVID-19,4,,,,,
22,South Ayrshire,Care Home,Non-COVID-19,6,,,,,
22,South Ayrshire,Home / Non-institution,Non-COVID-19,6,,,,,
22,South Ayrshire,Hospital,Non-COVID-19,15,,,,,
22,South Lanarkshire,Care Home,COVID-19,4,,,,,
22,South Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
22,South Lanarkshire,Hospital,COVID-19,2,,,,,
22,South Lanarkshire,Care Home,Non-COVID-19,17,,,,,
22,South Lanarkshire,Home / Non-institution,Non-COVID-19,30,,,,,
22,South Lanarkshire,Hospital,Non-COVID-19,27,,,,,
22,Stirling,Care Home,Non-COVID-19,1,,,,,
22,Stirling,Home / Non-institution,Non-COVID-19,12,,,,,
22,Stirling,Hospital,Non-COVID-19,3,,,,,
22,West Dunbartonshire,Hospital,COVID-19,4,,,,,
22,West Dunbartonshire,Care Home,Non-COVID-19,2,,,,,
22,West Dunbartonshire,Home / Non-institution,Non-COVID-19,8,,,,,
22,West Dunbartonshire,Hospital,Non-COVID-19,6,,,,,
22,West Lothian,Care Home,COVID-19,5,,,,,
22,West Lothian,Home / Non-institution,COVID-19,1,,,,,
22,West Lothian,Hospital,COVID-19,4,,,,,
22,West Lothian,Care Home,Non-COVID-19,8,,,,,
22,West Lothian,Home / Non-institution,Non-COVID-19,13,,,,,
22,West Lothian,Hospital,Non-COVID-19,9,,,,,
23,Aberdeen City,Care Home,COVID-19,1,,,,,
23,Aberdeen City,Hospital,COVID-19,2,,,,,
23,Aberdeen City,Care Home,Non-COVID-19,6,,,,,
23,Aberdeen City,Home / Non-institution,Non-COVID-19,14,,,,,
23,Aberdeen City,Hospital,Non-COVID-19,12,,,,,
23,Aberdeenshire,Care Home,Non-COVID-19,10,,,,,
23,Aberdeenshire,Home / Non-institution,Non-COVID-19,14,,,,,
23,Aberdeenshire,Hospital,Non-COVID-19,17,,,,,
23,Angus,Care Home,COVID-19,3,,,,,
23,Angus,Care Home,Non-COVID-19,9,,,,,
23,Angus,Home / Non-institution,Non-COVID-19,9,,,,,
23,Angus,Hospital,Non-COVID-19,5,,,,,
23,Argyll and Bute,Care Home,Non-COVID-19,3,,,,,
23,Argyll and Bute,Home / Non-institution,Non-COVID-19,13,,,,,
23,Argyll and Bute,Hospital,Non-COVID-19,4,,,,,
23,City of Edinburgh,Care Home,COVID-19,5,,,,,
23,City of Edinburgh,Care Home,Non-COVID-19,17,,,,,
23,City of Edinburgh,Home / Non-institution,Non-COVID-19,21,,,,,
23,City of Edinburgh,Hospital,Non-COVID-19,23,,,,,
23,Clackmannanshire,Care Home,COVID-19,2,,,,,
23,Clackmannanshire,Home / Non-institution,Non-COVID-19,1,,,,,
23,Clackmannanshire,Hospital,Non-COVID-19,9,,,,,
23,Dumfries and Galloway,Care Home,Non-COVID-19,4,,,,,
23,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,9,,,,,
23,Dumfries and Galloway,Hospital,Non-COVID-19,17,,,,,
23,Dundee City,Care Home,COVID-19,2,,,,,
23,Dundee City,Care Home,Non-COVID-19,2,,,,,
23,Dundee City,Home / Non-institution,Non-COVID-19,12,,,,,
23,Dundee City,Hospital,Non-COVID-19,6,,,,,
23,East Ayrshire,Care Home,COVID-19,1,,,,,
23,East Ayrshire,Care Home,Non-COVID-19,3,,,,,
23,East Ayrshire,Home / Non-institution,Non-COVID-19,9,,,,,
23,East Ayrshire,Hospital,Non-COVID-19,10,,,,,
23,East Dunbartonshire,Care Home,COVID-19,2,,,,,
23,East Dunbartonshire,Hospital,COVID-19,2,,,,,
23,East Dunbartonshire,Care Home,Non-COVID-19,7,,,,,
23,East Dunbartonshire,Home / Non-institution,Non-COVID-19,8,,,,,
23,East Dunbartonshire,Hospital,Non-COVID-19,4,,,,,
23,East Lothian,Care Home,COVID-19,2,,,,,
23,East Lothian,Hospital,COVID-19,1,,,,,
23,East Lothian,Care Home,Non-COVID-19,3,,,,,
23,East Lothian,Home / Non-institution,Non-COVID-19,8,,,,,
23,East Lothian,Hospital,Non-COVID-19,10,,,,,
23,East Renfrewshire,Hospital,COVID-19,3,,,,,
23,East Renfrewshire,Care Home,Non-COVID-19,1,,,,,
23,East Renfrewshire,Home / Non-institution,Non-COVID-19,6,,,,,
23,East Renfrewshire,Hospital,Non-COVID-19,7,,,,,
23,Falkirk,Care Home,COVID-19,2,,,,,
23,Falkirk,Home / Non-institution,COVID-19,1,,,,,
23,Falkirk,Hospital,COVID-19,1,,,,,
23,Falkirk,Care Home,Non-COVID-19,7,,,,,
23,Falkirk,Home / Non-institution,Non-COVID-19,15,,,,,
23,Falkirk,Hospital,Non-COVID-19,14,,,,,
23,Fife,Care Home,COVID-19,1,,,,,
23,Fife,Hospital,COVID-19,2,,,,,
23,Fife,Care Home,Non-COVID-19,13,,,,,
23,Fife,Home / Non-institution,Non-COVID-19,25,,,,,
23,Fife,Hospital,Non-COVID-19,25,,,,,
23,Glasgow City,Care Home,COVID-19,3,,,,,
23,Glasgow City,Home / Non-institution,COVID-19,2,,,,,
23,Glasgow City,Hospital,COVID-19,5,,,,,
23,Glasgow City,Other institution,COVID-19,1,,,,,
23,Glasgow City,Care Home,Non-COVID-19,24,,,,,
23,Glasgow City,Home / Non-institution,Non-COVID-19,39,,,,,
23,Glasgow City,Hospital,Non-COVID-19,45,,,,,
23,Highland,Care Home,Non-COVID-19,14,,,,,
23,Highland,Home / Non-institution,Non-COVID-19,18,,,,,
23,Highland,Hospital,Non-COVID-19,17,,,,,
23,Inverclyde,Care Home,Non-COVID-19,7,,,,,
23,Inverclyde,Home / Non-institution,Non-COVID-19,9,,,,,
23,Inverclyde,Hospital,Non-COVID-19,6,,,,,
23,Midlothian,Care Home,Non-COVID-19,4,,,,,
23,Midlothian,Home / Non-institution,Non-COVID-19,4,,,,,
23,Midlothian,Hospital,Non-COVID-19,5,,,,,
23,Moray,Hospital,COVID-19,1,,,,,
23,Moray,Care Home,Non-COVID-19,3,,,,,
23,Moray,Home / Non-institution,Non-COVID-19,10,,,,,
23,Moray,Hospital,Non-COVID-19,12,,,,,
23,Na h-Eileanan Siar,Care Home,Non-COVID-19,2,,,,,
23,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,3,,,,,
23,Na h-Eileanan Siar,Hospital,Non-COVID-19,1,,,,,
23,North Ayrshire,Care Home,COVID-19,2,,,,,
23,North Ayrshire,Hospital,COVID-19,1,,,,,
23,North Ayrshire,Care Home,Non-COVID-19,7,,,,,
23,North Ayrshire,Home / Non-institution,Non-COVID-19,13,,,,,
23,North Ayrshire,Hospital,Non-COVID-19,15,,,,,
23,North Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
23,North Lanarkshire,Hospital,COVID-19,1,,,,,
23,North Lanarkshire,Care Home,Non-COVID-19,8,,,,,
23,North Lanarkshire,Home / Non-institution,Non-COVID-19,14,,,,,
23,North Lanarkshire,Hospital,Non-COVID-19,23,,,,,
23,North Lanarkshire,Other institution,Non-COVID-19,1,,,,,
23,Orkney Islands,Care Home,Non-COVID-19,3,,,,,
23,Orkney Islands,Home / Non-institution,Non-COVID-19,1,,,,,
23,Orkney Islands,Hospital,Non-COVID-19,3,,,,,
23,Perth and Kinross,Care Home,Non-COVID-19,8,,,,,
23,Perth and Kinross,Home / Non-institution,Non-COVID-19,6,,,,,
23,Perth and Kinross,Hospital,Non-COVID-19,7,,,,,
23,Renfrewshire,Care Home,COVID-19,1,,,,,
23,Renfrewshire,Hospital,COVID-19,1,,,,,
23,Renfrewshire,Care Home,Non-COVID-19,11,,,,,
23,Renfrewshire,Home / Non-institution,Non-COVID-19,9,,,,,
23,Renfrewshire,Hospital,Non-COVID-19,8,,,,,
23,Scottish Borders,Care Home,COVID-19,2,,,,,
23,Scottish Borders,Home / Non-institution,COVID-19,1,,,,,
23,Scottish Borders,Care Home,Non-COVID-19,3,,,,,
23,Scottish Borders,Home / Non-institution,Non-COVID-19,6,,,,,
23,Scottish Borders,Hospital,Non-COVID-19,18,,,,,
23,Shetland Islands,Home / Non-institution,Non-COVID-19,3,,,,,
23,Shetland Islands,Hospital,Non-COVID-19,1,,,,,
23,South Ayrshire,Hospital,COVID-19,2,,,,,
23,South Ayrshire,Care Home,Non-COVID-19,3,,,,,
23,South Ayrshire,Home / Non-institution,Non-COVID-19,9,,,,,
23,South Ayrshire,Hospital,Non-COVID-19,11,,,,,
23,South Lanarkshire,Care Home,COVID-19,4,,,,,
23,South Lanarkshire,Hospital,COVID-19,6,,,,,
23,South Lanarkshire,Care Home,Non-COVID-19,13,,,,,
23,South Lanarkshire,Home / Non-institution,Non-COVID-19,21,,,,,
23,South Lanarkshire,Hospital,Non-COVID-19,19,,,,,
23,Stirling,Hospital,COVID-19,2,,,,,
23,Stirling,Care Home,Non-COVID-19,3,,,,,
23,Stirling,Home / Non-institution,Non-COVID-19,6,,,,,
23,Stirling,Hospital,Non-COVID-19,7,,,,,
23,West Dunbartonshire,Hospital,COVID-19,1,,,,,
23,West Dunbartonshire,Care Home,Non-COVID-19,5,,,,,
23,West Dunbartonshire,Home / Non-institution,Non-COVID-19,9,,,,,
23,West Dunbartonshire,Hospital,Non-COVID-19,7,,,,,
23,West Lothian,Care Home,Non-COVID-19,7,,,,,
23,West Lothian,Home / Non-institution,Non-COVID-19,9,,,,,
23,West Lothian,Hospital,Non-COVID-19,13,,,,,
24,Aberdeen City,Care Home,COVID-19,4,,,,,
24,Aberdeen City,Care Home,Non-COVID-19,8,,,,,
24,Aberdeen City,Home / Non-institution,Non-COVID-19,18,,,,,
24,Aberdeen City,Hospital,Non-COVID-19,10,,,,,
24,Aberdeenshire,Care Home,Non-COVID-19,10,,,,,
24,Aberdeenshire,Home / Non-institution,Non-COVID-19,11,,,,,
24,Aberdeenshire,Hospital,Non-COVID-19,14,,,,,
24,Angus,Care Home,COVID-19,2,,,,,
24,Angus,Care Home,Non-COVID-19,1,,,,,
24,Angus,Home / Non-institution,Non-COVID-19,10,,,,,
24,Angus,Hospital,Non-COVID-19,17,,,,,
24,Argyll and Bute,Care Home,Non-COVID-19,4,,,,,
24,Argyll and Bute,Home / Non-institution,Non-COVID-19,6,,,,,
24,Argyll and Bute,Hospital,Non-COVID-19,8,,,,,
24,City of Edinburgh,Care Home,COVID-19,2,,,,,
24,City of Edinburgh,Home / Non-institution,COVID-19,1,,,,,
24,City of Edinburgh,Hospital,COVID-19,4,,,,,
24,City of Edinburgh,Care Home,Non-COVID-19,15,,,,,
24,City of Edinburgh,Home / Non-institution,Non-COVID-19,28,,,,,
24,City of Edinburgh,Hospital,Non-COVID-19,31,,,,,
24,Clackmannanshire,Care Home,Non-COVID-19,4,,,,,
24,Clackmannanshire,Home / Non-institution,Non-COVID-19,4,,,,,
24,Clackmannanshire,Hospital,Non-COVID-19,2,,,,,
24,Dumfries and Galloway,Care Home,Non-COVID-19,8,,,,,
24,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,15,,,,,
24,Dumfries and Galloway,Hospital,Non-COVID-19,12,,,,,
24,Dundee City,Care Home,COVID-19,1,,,,,
24,Dundee City,Hospital,COVID-19,2,,,,,
24,Dundee City,Care Home,Non-COVID-19,12,,,,,
24,Dundee City,Home / Non-institution,Non-COVID-19,10,,,,,
24,Dundee City,Hospital,Non-COVID-19,17,,,,,
24,East Ayrshire,Care Home,COVID-19,1,,,,,
24,East Ayrshire,Care Home,Non-COVID-19,3,,,,,
24,East Ayrshire,Home / Non-institution,Non-COVID-19,5,,,,,
24,East Ayrshire,Hospital,Non-COVID-19,18,,,,,
24,East Dunbartonshire,Care Home,COVID-19,1,,,,,
24,East Dunbartonshire,Hospital,COVID-19,1,,,,,
24,East Dunbartonshire,Care Home,Non-COVID-19,2,,,,,
24,East Dunbartonshire,Home / Non-institution,Non-COVID-19,7,,,,,
24,East Dunbartonshire,Hospital,Non-COVID-19,5,,,,,
24,East Lothian,Home / Non-institution,Non-COVID-19,5,,,,,
24,East Lothian,Hospital,Non-COVID-19,8,,,,,
24,East Renfrewshire,Care Home,COVID-19,1,,,,,
24,East Renfrewshire,Care Home,Non-COVID-19,4,,,,,
24,East Renfrewshire,Home / Non-institution,Non-COVID-19,5,,,,,
24,East Renfrewshire,Hospital,Non-COVID-19,5,,,,,
24,Falkirk,Hospital,COVID-19,1,,,,,
24,Falkirk,Care Home,Non-COVID-19,8,,,,,
24,Falkirk,Home / Non-institution,Non-COVID-19,15,,,,,
24,Falkirk,Hospital,Non-COVID-19,6,,,,,
24,Fife,Care Home,Non-COVID-19,13,,,,,
24,Fife,Home / Non-institution,Non-COVID-19,16,,,,,
24,Fife,Hospital,Non-COVID-19,17,,,,,
24,Glasgow City,Care Home,COVID-19,2,,,,,
24,Glasgow City,Hospital,COVID-19,1,,,,,
24,Glasgow City,Care Home,Non-COVID-19,23,,,,,
24,Glasgow City,Home / Non-institution,Non-COVID-19,32,,,,,
24,Glasgow City,Hospital,Non-COVID-19,27,,,,,
24,Highland,Care Home,Non-COVID-19,7,,,,,
24,Highland,Home / Non-institution,Non-COVID-19,18,,,,,
24,Highland,Hospital,Non-COVID-19,20,,,,,
24,Inverclyde,Care Home,Non-COVID-19,4,,,,,
24,Inverclyde,Home / Non-institution,Non-COVID-19,4,,,,,
24,Inverclyde,Hospital,Non-COVID-19,10,,,,,
24,Midlothian,Hospital,COVID-19,1,,,,,
24,Midlothian,Care Home,Non-COVID-19,1,,,,,
24,Midlothian,Home / Non-institution,Non-COVID-19,7,,,,,
24,Midlothian,Hospital,Non-COVID-19,7,,,,,
24,Moray,Care Home,Non-COVID-19,6,,,,,
24,Moray,Home / Non-institution,Non-COVID-19,7,,,,,
24,Moray,Hospital,Non-COVID-19,3,,,,,
24,Na h-Eileanan Siar,Care Home,Non-COVID-19,4,,,,,
24,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,2,,,,,
24,Na h-Eileanan Siar,Hospital,Non-COVID-19,2,,,,,
24,North Ayrshire,Care Home,Non-COVID-19,1,,,,,
24,North Ayrshire,Home / Non-institution,Non-COVID-19,11,,,,,
24,North Ayrshire,Hospital,Non-COVID-19,7,,,,,
24,North Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
24,North Lanarkshire,Hospital,COVID-19,3,,,,,
24,North Lanarkshire,Care Home,Non-COVID-19,9,,,,,
24,North Lanarkshire,Home / Non-institution,Non-COVID-19,16,,,,,
24,North Lanarkshire,Hospital,Non-COVID-19,28,,,,,
24,North Lanarkshire,Other institution,Non-COVID-19,1,,,,,
24,Orkney Islands,Home / Non-institution,Non-COVID-19,1,,,,,
24,Orkney Islands,Hospital,Non-COVID-19,1,,,,,
24,Perth and Kinross,Home / Non-institution,COVID-19,1,,,,,
24,Perth and Kinross,Hospital,COVID-19,1,,,,,
24,Perth and Kinross,Care Home,Non-COVID-19,5,,,,,
24,Perth and Kinross,Home / Non-institution,Non-COVID-19,14,,,,,
24,Perth and Kinross,Hospital,Non-COVID-19,9,,,,,
24,Renfrewshire,Care Home,COVID-19,1,,,,,
24,Renfrewshire,Hospital,COVID-19,1,,,,,
24,Renfrewshire,Care Home,Non-COVID-19,9,,,,,
24,Renfrewshire,Home / Non-institution,Non-COVID-19,8,,,,,
24,Renfrewshire,Hospital,Non-COVID-19,8,,,,,
24,Scottish Borders,Care Home,COVID-19,1,,,,,
24,Scottish Borders,Hospital,COVID-19,1,,,,,
24,Scottish Borders,Care Home,Non-COVID-19,2,,,,,
24,Scottish Borders,Home / Non-institution,Non-COVID-19,8,,,,,
24,Scottish Borders,Hospital,Non-COVID-19,12,,,,,
24,Shetland Islands,Care Home,Non-COVID-19,1,,,,,
24,Shetland Islands,Home / Non-institution,Non-COVID-19,1,,,,,
24,South Ayrshire,Care Home,COVID-19,2,,,,,
24,South Ayrshire,Hospital,COVID-19,1,,,,,
24,South Ayrshire,Care Home,Non-COVID-19,5,,,,,
24,South Ayrshire,Home / Non-institution,Non-COVID-19,8,,,,,
24,South Ayrshire,Hospital,Non-COVID-19,11,,,,,
24,South Lanarkshire,Care Home,COVID-19,3,,,,,
24,South Lanarkshire,Hospital,COVID-19,2,,,,,
24,South Lanarkshire,Care Home,Non-COVID-19,12,,,,,
24,South Lanarkshire,Home / Non-institution,Non-COVID-19,18,,,,,
24,South Lanarkshire,Hospital,Non-COVID-19,20,,,,,
24,South Lanarkshire,Other institution,Non-COVID-19,2,,,,,
24,Stirling,Care Home,Non-COVID-19,6,,,,,
24,Stirling,Home / Non-institution,Non-COVID-19,3,,,,,
24,Stirling,Hospital,Non-COVID-19,4,,,,,
24,West Dunbartonshire,Care Home,Non-COVID-19,9,,,,,
24,West Dunbartonshire,Home / Non-institution,Non-COVID-19,6,,,,,
24,West Dunbartonshire,Hospital,Non-COVID-19,8,,,,,
24,West Lothian,Care Home,COVID-19,1,,,,,
24,West Lothian,Hospital,COVID-19,2,,,,,
24,West Lothian,Care Home,Non-COVID-19,3,,,,,
24,West Lothian,Home / Non-institution,Non-COVID-19,11,,,,,
24,West Lothian,Hospital,Non-COVID-19,18,,,,,
25,Aberdeen City,Hospital,COVID-19,1,,,,,
25,Aberdeen City,Care Home,Non-COVID-19,2,,,,,
25,Aberdeen City,Home / Non-institution,Non-COVID-19,5,,,,,
25,Aberdeen City,Hospital,Non-COVID-19,6,,,,,
25,Aberdeenshire,Home / Non-institution,COVID-19,1,,,,,
25,Aberdeenshire,Hospital,COVID-19,2,,,,,
25,Aberdeenshire,Care Home,Non-COVID-19,7,,,,,
25,Aberdeenshire,Home / Non-institution,Non-COVID-19,10,,,,,
25,Aberdeenshire,Hospital,Non-COVID-19,5,,,,,
25,Angus,Care Home,Non-COVID-19,4,,,,,
25,Angus,Home / Non-institution,Non-COVID-19,3,,,,,
25,Angus,Hospital,Non-COVID-19,6,,,,,
25,Argyll and Bute,Care Home,Non-COVID-19,1,,,,,
25,Argyll and Bute,Home / Non-institution,Non-COVID-19,3,,,,,
25,Argyll and Bute,Hospital,Non-COVID-19,6,,,,,
25,City of Edinburgh,Hospital,COVID-19,3,,,,,
25,City of Edinburgh,Care Home,Non-COVID-19,8,,,,,
25,City of Edinburgh,Home / Non-institution,Non-COVID-19,9,,,,,
25,City of Edinburgh,Hospital,Non-COVID-19,16,,,,,
25,Clackmannanshire,Hospital,COVID-19,2,,,,,
25,Clackmannanshire,Hospital,Non-COVID-19,1,,,,,
25,Dumfries and Galloway,Care Home,Non-COVID-19,4,,,,,
25,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,9,,,,,
25,Dumfries and Galloway,Hospital,Non-COVID-19,10,,,,,
25,Dundee City,Care Home,Non-COVID-19,2,,,,,
25,Dundee City,Home / Non-institution,Non-COVID-19,2,,,,,
25,Dundee City,Hospital,Non-COVID-19,6,,,,,
25,East Ayrshire,Care Home,Non-COVID-19,2,,,,,
25,East Ayrshire,Home / Non-institution,Non-COVID-19,5,,,,,
25,East Ayrshire,Hospital,Non-COVID-19,4,,,,,
25,East Dunbartonshire,Care Home,Non-COVID-19,5,,,,,
25,East Dunbartonshire,Home / Non-institution,Non-COVID-19,2,,,,,
25,East Dunbartonshire,Hospital,Non-COVID-19,7,,,,,
25,East Lothian,Care Home,Non-COVID-19,1,,,,,
25,East Lothian,Home / Non-institution,Non-COVID-19,2,,,,,
25,East Lothian,Hospital,Non-COVID-19,4,,,,,
25,East Renfrewshire,Hospital,COVID-19,1,,,,,
25,East Renfrewshire,Care Home,Non-COVID-19,3,,,,,
25,East Renfrewshire,Home / Non-institution,Non-COVID-19,1,,,,,
25,East Renfrewshire,Hospital,Non-COVID-19,3,,,,,
25,Falkirk,Hospital,COVID-19,1,,,,,
25,Falkirk,Care Home,Non-COVID-19,2,,,,,
25,Falkirk,Home / Non-institution,Non-COVID-19,7,,,,,
25,Falkirk,Hospital,Non-COVID-19,2,,,,,
25,Fife,Care Home,COVID-19,1,,,,,
25,Fife,Hospital,COVID-19,1,,,,,
25,Fife,Care Home,Non-COVID-19,7,,,,,
25,Fife,Home / Non-institution,Non-COVID-19,7,,,,,
25,Fife,Hospital,Non-COVID-19,13,,,,,
25,Glasgow City,Care Home,COVID-19,3,,,,,
25,Glasgow City,Hospital,COVID-19,3,,,,,
25,Glasgow City,Care Home,Non-COVID-19,8,,,,,
25,Glasgow City,Home / Non-institution,Non-COVID-19,9,,,,,
25,Glasgow City,Hospital,Non-COVID-19,16,,,,,
25,Highland,Care Home,Non-COVID-19,4,,,,,
25,Highland,Home / Non-institution,Non-COVID-19,9,,,,,
25,Highland,Hospital,Non-COVID-19,11,,,,,
25,Inverclyde,Care Home,COVID-19,1,,,,,
25,Inverclyde,Hospital,COVID-19,1,,,,,
25,Inverclyde,Care Home,Non-COVID-19,2,,,,,
25,Inverclyde,Home / Non-institution,Non-COVID-19,3,,,,,
25,Inverclyde,Hospital,Non-COVID-19,3,,,,,
25,Midlothian,Care Home,Non-COVID-19,2,,,,,
25,Midlothian,Home / Non-institution,Non-COVID-19,4,,,,,
25,Midlothian,Hospital,Non-COVID-19,1,,,,,
25,Moray,Home / Non-institution,Non-COVID-19,7,,,,,
25,Moray,Hospital,Non-COVID-19,1,,,,,
25,Na h-Eileanan Siar,Care Home,Non-COVID-19,3,,,,,
25,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,2,,,,,
25,Na h-Eileanan Siar,Hospital,Non-COVID-19,2,,,,,
25,North Ayrshire,Care Home,Non-COVID-19,4,,,,,
25,North Ayrshire,Home / Non-institution,Non-COVID-19,5,,,,,
25,North Ayrshire,Hospital,Non-COVID-19,13,,,,,
25,North Lanarkshire,Care Home,COVID-19,1,,,,,
25,North Lanarkshire,Care Home,Non-COVID-19,4,,,,,
25,North Lanarkshire,Home / Non-institution,Non-COVID-19,6,,,,,
25,North Lanarkshire,Hospital,Non-COVID-19,19,,,,,
25,Orkney Islands,Home / Non-institution,Non-COVID-19,1,,,,,
